Stavek,Polisemna lema
"Pri tem se sicer lahko odvija pestra paleta miselnih procesov, še zlasti če »predavatelj« zna učencem približati problematiko na prepričljiv in jasen način in jih dodatno spodbuja k miselni aktivnosti z različnimi vprašanji in vpletanjem možnosti pogovora. ",lahko
"Obstaja torej nevarnost, da so le seznanjeni s spoznanji, ki so rezultat spoznavne poti, ki jo je opravil nekdo drug, sami pa ne gredo skoznjo. ",sam
Procesna znanja torej igrajo pomembno vlogo že v samem procesu izgrajevanja znanj in ne le v procesu njihove nadaljnje uporabe. ,sam
"Ne gre torej za to, da najprej ponudimo vsebine, nato pa učence spodbudimo k temu, da te vsebine povezujejo, nadgrajujejo in uporabljajo, ampak gre za to, da tudi do teh vsebin s pomočjo miselnih procesov v čim večji možni meri prihajajo sami, jih izgrajujejo, učitelj pa ta proces spodbuja in usmerja. ",sam
"»Bistvo procesnega planiranja ni le v pozornosti, namenjeni kvaliteti vzgojno-izobraževalnega procesa in aktivni vlogi učencev v njem, temveč hkrati v prožnosti in sprotnem prilagajanju posebnostim same izvedbe programa. ",sam
"Procesno planiranje ima namreč določene strukturne podobnosti z načeli akcijskega raziskovanja, v katerem vsakemu raziskovalnemu koraku sledi sprotna evalvacija ter je v skladu z dobljeno oceno mogoče spremeniti (dopolniti) raziskovalni načrt ali celo izhodiščno raziskovalno idejo. ",imeti
Načrtovanje mora torej že v sami osnovi predvidevati evalvacijske mehanizme ter možnosti upoštevanja njihovih izsledkov med izvedbo programa. ,sam
"Pri tem lahko izpostavimo učiteljevo zavedanje trditev, da je likovno izražanje sredstvo sporočanja in omogoča izmenjavo informacij – medsebojni stik, uporabo likovnih znanj na temelju izkušenj, soočenje mnenj, stališč in vrednot ter dejavno vključevanje učenca v družbeno okolje; da sta likovni in verbalni jezik nedeljivi sestavini, učenec ju spoznava ob likovnem izražanju; da je likovno izražanje in učenčevo aktivno delovanje družbeno dejanje, zato se mora učenec naučiti elementarnega likovnega jezika; ter da se pri poučevanju in učenju likovnega jezika uresničujejo tudi vzgojni cilji.",lahko
"Učenci s tem, ko razmišljajo o svojem delu, postanejo boljši poznavalci samih sebe kot učencev in kot ljudi. ",sam
"Učenec lahko sam in v različnih obdobjih ocenjuje svojo zmožnost v različnih jezikih (vključno z jeziki, ki se jih ni učil v šoli) z uporabo samoocenjevalnih razpredelnic. ",lahko;sam
"Učenec se ocenjuje sam, svoje mnenje pa mu ob tem napiše še učitelj. ",sam
"Ključne besede: srednje poklicno izobraževanje, srednje strokovno izobraževanje, kompetenca, praksa",beseda
"Pristaviti je potrebno, da si prvi dve sili, principa ali motivaciji, kakor koli sta že lahko pozitivni, med sabo nista kar vnaprej in avtomatsko složni ter uglajeno skladni. ",lahko
"Seveda pa velja tudi, da rezultat, ki nas sam po sebi razočara, lahko prihrani sorodna ali večja razočaranja mnogim za nami.",sam;lahko
N = število odgovorov; anketiranec je lahko izbral več možnih odgovorov.,lahko
Lahko poteka v manjših skupinah učencev ali s celotnim razredom. ,lahko
Pouk naj bo izkustveno naravnan in učenec naj ima središčno in aktivno vlogo. ,imeti
Učitelj sam in s pomočjo drugih strokovnih sodelavcev ter glede na naravo predmeta in potrebe učencev vključuje posamezne vsebine v pouk. ,sam
"Prav tako sam odloča o načinih, metodah in oblikah pouka. ",sam;oblika
"Manjkali ne bosta niti tradicionalni jesenski družabni prireditvi: kostanjev piknik ter pohod na letališče, da o martinovanju ter bogatem novoletnem programu niti ne zgubljamo besed. ",beseda
SCOTIA ali TROHIL Profil v obliki žleba na nogi pri jonskem stebru (pri okrasnih letvah).,oblika
"Polnilo je plošča s poševno prirezanimi robovi, ki sede v utor v okviru brez lepila, da se les lahko širi ali krči.",lahko
Ima bled vzorec in grobe nepravilne pore. ,imeti;grob
"Na sliki je različica volutaste oblike noge, uvite navznoter in nazaj.",oblika
Roke so se začele “umikati” proti hrbtu v obdobju kraljice ane in se postopno ustalile pri takem razmerju.,kraljica
"Stol v hepplewhitovskem slogu na sliki ima značilen ščitast hrbet, oblikovano srednjo hrbtno letev z motivom treh listov, navzdol zavihnjeni roki in spodaj ožje noge s kvadratnim prerezom. ",imeti
To lahko ugotovimo le s pogledom od spodaj: na notranji strani okvira so luknje za mrežo.,lahko
"Po osnovni obliki se pravzaprav niso spremenili vse do viktorijanskega časa, okrasje je pa seveda sledilo trenutni modi. ",oblika
Navzdol zavite noge imajo značilno “koleno” slogovnih miz iz časa angleškega regentstva.,imeti
"Ima dve stebrni podnožji ter dva predala na eni in dva slepa predala na drugi strani, kakor je pri takih mizah v navadi. ",imeti
Priljubljene oblike so odtlej posnemali brez konca in kraja. ,oblika
"Po obliki je bila po navadi pravokotna in je imela predrto izrezljano ograjico, da ne bi stvari po nesreči padle na tla.",oblika;imeti
v obliki labodjega vratu s predrtim ščitkom 1740-1760,oblika
hladilna posoda za vino v obliki sarkofaga 1830,oblika
"Kabinetne omare z zastekljenimi vrati so bile najrazličnejših oblik in velikosti, od kabinetnih omar na stojalih in kotnih omar do velikih omar z naprej pomaknjenim srednjim delom, zastekljenimi zgornjimi vrati in omaricami ali predali v spodnjem delu. ",oblika
"Postelje so včasih postavili za zaveso v alkovo; ker so bile v niši dostopne samo s strani, ki je gledala v sobo, niso imele baldahina.",imeti
Srednji del je nižji in se po obliki zgleduje pri omarah za perilo iz 18. stoletja.,oblika
"Beseda “knjižnica” nam pričara s knjigami obdan prostor, opremljen z udobnimi naslanjači in blazinjaki ter najrazličnejšimi knjižnimi omarami in pisalnimi mizami. ",beseda
"Najpomembnejše je bilo, kam shraniti knjige, in knjižne omare ali police so lahko stale same ali so bile pritrjene ob steno. ",lahko;sam
"Arhitekt Sidney Barnsley, predstavnik umetnoobrtnega gibanja, ni le oblikoval svojega pohištva, ampak ga je po letu 1903 tudi sam izdeloval. ",sam
Zibelke iz 18. stoletja so imele največkrat lokasto strehico; v 17. stoletju so bili v rabi bolj ravni pokrovi.,imeti
"Zibelke iz 17. stoletja imajo po navadi vrezano okrasje, čeprav marsikatera izrezljana letnica ni izvirna.",imeti
"Miza na sliki je tradicionalne oblike, kar bi obenem z vezavo z mozniki kazalo, da so jo naredili okoli leta 1780. ",oblika
"Pri oblikah in okrasju se je zgledovalo pri pohištvu pariških mojstrov; domači mizarji so ga bodisi videli v okoliških plemiških hišah ali so ga, večkrat, pobrali iz natisnjenih katalogov. ",oblika
"Vinske omarice so bile po obliki največkrat ovalne ali osmerokotne, včasih so bile okovane z medenino in po navadi so stale na stojalu ali nogah. ",oblika
"Imele so pokrov, ki je bil na tečajih ali so ga lahko sneli v celoti. ",imeti;lahko
Na začetku 19. stoletja je bila pri omaricah za hlajenje vina zelo priljubljena sarkofagasta oblika.,oblika
Taka oblika je bila v 18. stoletju priljubljena na obeh bregovih Atlantika. ,oblika
Prižgana sveča na držaju na predpasju pod šipo je dajala dodatno svetlobo.,dajati
"Razvil je očetov rokokojski slog z razkošnimi rezbarijami in intarzijami iz eksotičnih vrst lesa; pozneje se je preusmeril k bolj togim klasičnim oblikam, ki jih je pogosto ozaljšal z bronastimi aplikami.",oblika
"Navedba, ali bodo podatki o sklenitvi pogodbe (kdaj je bila sklenjena, s katere številke je bil poslan SMS itd.) shranjeni pri podjetju ter na kakšen način bo potrošnik lahko pridobil vpogled v te podatke.",lahko
Decembrske plače se lahko vključijo v strošek projekta.,lahko
"Če omenjena gospa stalno prebiva v domu starejših občanov in je ni mogoče prijaviti drugje, lahko ima izjemoma prijavljeno stalno prebivališče na naslovu doma, vendar mora za prijavo stalnega prebivališča pridobiti dovoljenje doma starejših občanov. ",lahko;imeti
"Če gospa ne more pridobiti soglasje doma, lahko na upravni enoti podate pobudo za uvedbo postopka ugotavljanja dejanskega stalnega prebivališča omenjene gospe. ",lahko
"Ti pa se lahko gradijo brez GD le v kolikor kumulativno izpolnjujejo vse pogoje, ki jih za takšno vrsto enostavnega objekta določajo ustrezne določbe Pravilnika o vrstah objektov.",lahko
"da od organizacije, kjer želi prijaviti naslov stalnega prebivališča prejema pomoč v denarni ali materialni obliki in",oblika
"Informativni dan bo 16. septembra 2010 med 10. in 12. uro v prostorih Pravne fakultete Univerze v Ljubljani (Seminar S5), Poljanski nasip 2, Ljubljana.",ura
"Po obnovljeni progi se bo predvidoma dnevno prepeljalo približno 82 vlakov, letno pa se bo lahko namesto dosedanjih 9 prepeljalo 14 milijonov ton različnega tovora.",lahko
V prvem bo obnovljena železniška postaja in mobilna elektro-napajalna postaja Hrpelje-Kozina ter tovorna postaja v Kopru. ,postaja;postaja;postaja
Predvidena pa je tudi gradnja nove elektro-napajalne postaje Dekani ter dela na odprti progi Divača-Koper. ,postaja
"V okviru drugega sklopa pa je predvidena obnova železniške postaje v Divači kot tudi njene elektro-napajalne postaje, predvidena pa je graditev tudi številnih pomožnih objektov, in sicer podhodi za pešce, cestni nadvozi in lokalne povezovalne ceste. ",postaja;postaja
"omogoča prenos premoženja v last RTV ter lažje in odzivnejše upravljanje z njim , ki pa je hkrati omejeno (odsvojitve in dolgotrajnejše obremenitve le s soglasjem Vlade RS).",lahek
"Upravna taksa za izdajo novega prometnega dovoljenja se obračuna po tarifni številki 1 in točki 2a tarifne številke 21 Zakona o upravnih taksah, kar znaša 14,19 EUR. ",točka
"V navedeni pogodbi, sklenjeni 29. aprila 2004, je v točki 1.1.3 določeno, da se pogodba ne nanaša na realizacijo nalog na tistih odsekih avtocest, hitrih cest in navezovalnih cest, ki so sestavni del dodatnega programa NPIA, razen nalog v zvezi s prostorskim načrtovanjem za umeščanje teh odsekov v prostor. ",točka
"Dars tako nima neposredne pravne podlage za izvedbo teh nalog, Republika Slovenija pa nima podlage za oddajo naročila.",imeti;imeti
"Kot dokazilo o usposobljenosti se šteje tudi, če je oseba stara več kot 30 let in ima od 15.leta dalje najmanj 5 let delovnih izkušenj na kmetiji ali v posamezni kmetijski dejavnosti.",imeti
"Ob 16. uri bo minister za kmetijstvo, gozdarstvo in prehrano mag. Dejan Židan se bo udeležil okrogle mize, na kateri bo osrednja tema vpliv politike na zaraščanje kmetijskih zemljišč.",ura
"Če je skupni interes obeh strani, torej novinarjev in vodstva, kvalitetno novinarstvo, potem ni važno, kako se imenuje, lahko je tudi izobraževalna, je sklenil Meršol.",lahko
"Mi smo Slovenci in hočemo živeti in delati in mladino vzgajati, da bomo imeli koga za seboj. ",imeti
"V 74. členu se prvi odstavek spremeni tako, da se glasi: ""Vlada lahko daje poroštva za izpolnitev kratkoročnih posojilnih in drugih obveznosti pravnih oseb do bank z območja Republike Slovenije skladno z zakonom o merilih in postopku za dajanje poroštev Republike Slovenije (Uradni list RS, št. 21/95).""",lahko;dajati
"Teh malo življenjskih ur, ki mu še preostanejo, preživi samo, potem pa se razpusti in odmre ...",ura
Zdaj se lahko nemoteno razvijajo naprej. ,lahko
"To so zelo prijazna bitja, živa, pametna in zelo družabna skratka, najboljše prijateljice, kar si jih ženska sploh lahko želi. ",lahko
Poleg dolžnosti na odru življenja imajo pred seboj še en cilj: njihovi prijateljici naj bi se dobro godilo.,imeti
"Ko se torej vsak mesec znova neuporabljeni udobni kotički odstranijo, da bodo lahko nastali novi, ko se torej v vsakem ciklusu zgornja plast maternične sluznice med menstruacijo izloči, je to mali finale. ",lahko
"Če v tej veliki predstavi igrajo tudi semenčice, imajo zdaj možnost, da v fitnesu materničnega vratu preživijo nekaj dni.",imeti
Raziskovanje lastnega telesa je lahko tako napeto kot ekspedicija k eksotičnim naravnim pojavom.,lahko
Močan občutek sreče ima veliko skupnega s pristno bolečino. ,imeti
"Tampon je svitek iz zelo stisnjene vate z vpeljano vrvico, s katero ga lahko potegnemo iz nožnice. ",lahko
"V nožnico ga vstavimo s prstom, menjavamo pa ga glede na jakost krvavitve vsake štiri do pet ur, ponoči pa tudi šele po osmih do desetih urah. ",ura;ura
"Z njim lahko brez težav plavajo (pozor, po plavanju ga moraš takoj zamenjati!), plešejo, kolesarijo, jahajo ali počnejo karkoli drugega. ",lahko
1) Shema različnih oblik ciklusa,oblika
"V najslabšem primeru se lahko pojavijo telesne okvare, predvsem pri čvrstosti kostne substance. ",lahko
Ženske lahko uporabljajo diafragmo (gr. diafragssein = ograditi). ,lahko
"To je okrogla, mehka gumijasta kapa, ki jo pred spolnim občevanjem s prsti namestimo pred maternično ustje in tako preprečimo, da bi semenčice, ki pri semenskem izlivu dospejo v nožnico, lahko prodrle skozi vrata v življenje. ",lahko
"Zanesljivost lahko izboljšamo s spermicidnim gelom, ki ga nanesemo na diafragmo.",lahko
"Letos je z Ryanom Goslingom posnela tudi romantično dramo Blue Valentine in na beneškem filmskem festivalu predstavljala vestern Meek's Cutoff , medtem ko jo lahko prihodnje leto pričakujemo v vlogi Marilyn Monroe v filmu My Week with Marilyn .",lahko
"Če se ne odzivajo na klice, se pisno pritoži in reklamiraj račun, kar bi lahko že 3 leta nazaj naredil, če si videl, da ne dela?",lahko
"Ljubljana - V košarkarski ligi NBA se je izkazal Zach Randolph, ki je za zmago Memphisa proti Phoenixu dosegel 23 točk in kar 20 skokov. ",točka
"Goran Dragić je prispeval 7 točk, imel pa je tudi 4 podaje in skok.",točka;imeti
"Gorenjki umre mož, zato da v časopis oglas: Tone mrtev! ",mrtev
Uslužbenka pojasni: Do pet besed je cena enaka. ,beseda
- Potem napišite: Tone mrtev! ,mrtev
"Delovna prostitutka je lahko na olimpijadi v petih dneh zaslužila toliko, kolikor je sicer zaslužila v enem letu. ",lahko
"Kar se tiče tega o lastništvu, moram reči, da še nismo lastniki, saj imamo samo 47 odstotkov njihovih delnic, tako da ta koncentracija v Pivovarni Union še ni nastopila. ",imeti
"Pa vendarle, ne glede na to, kako se bo ta pivovarska zgodba razvijala, bo Union ostal pri tem pivu, ki ga ima. ",imeti
Ima dobro pivo z določenim karakterjem in ga bo ohranil. ,imeti
Imate kompas? ,imeti
Vrnil se je na grob in dokončal delo. ,grob
ure Robežnik je eden največjih slovenskih skladateljev in avtor številnih znanih slovenskih zimzelenih melodij. ,ura
oln je tišine in zamaknjenih pogovorov s samim seboj. ,sam
"Zdaj ko je upokojeni novinar in ko naj bi imel časa na pretek, mu ga še bolj zmanjkuje kakor nekdaj, saj ga ljudje nenehno vabijo in tudi pričakujejo, da jih bo obiskal in da bo kaj napisal o njihovem znancu ali sorodniku, stari mami ali starem očetu. ",imeti
"Ja, prav imate, res ni lepo zmerjati kar vsevprek in počez, če je tisti, ki pljuva, zavit v meglo. ",imeti
"Lepo na svetlo, pod žaromete pa nato povej, kar imaš povedati, da bo človek, ki ga obtožuješ, vedel, komu naj pojasnjuje in razlaga, kako je s stvarjo. ",imeti
"Vprašanje: Imam individualno pogodbo o zaposlitvi, podpisal pa sem tudi aneks k pogodbi, da mi lahko direktor zniža plačo do 30 odstotkov. ",imeti;lahko
"Velja to tudi, če imam letni dopust ali sem na bolniški?Z. J., Mojstrana",imeti
"trokovnjaki pravijo, da ob pomanjkanju vitamina C hitreje zbolimo, na primer, za vsemi vrstami prehladnih obolenj, gripo in drugimi okužbami, da se slabše celijo rane in da telo slabše vsrkava železo iz hrane, zato lahko postane slabokrvno.",lahko
"Drugega je imel Drago Nučič, ljubitelj umetnosti, ki je Vilija Fajdiga enkrat v tistem času povabil na svoj dom in posnel nekaj njegovih izvedb. ",imeti
"Že samo to bi imelo neprecenljivo zgodovinsko vrednost za slovensko kulturo, vendar album dodatno bogati še nekaj zvočnih posnetkov radijske oddaje o njem, izjav sodobnikov in sorodnikov Vilija Fajdiga in spremni besedi Aleša Leka Guliča in Janeza Gune. ",imeti;beseda
