lemma	upos	sense_id	definition
készít	VERB	6070ac2c19cad2110a6edc9c@6070ac2c19cad2110a6edc9c-4	Széket, párnákat készít vkinek; fekvőhelyet, szállást készít vkinek; tízórait, uzsonnát, útravalót stb. készít vkinek v. vki számára | tízórait, uzsonnát, útravalót szed össze, csomagol és ad vkinek, hogy magával vigye.
készít	VERB	6070ac2c19cad2110a6edc9c@6070ac2c19cad2110a6edc9c-5	Vkinek vmit készít | gondoskodik arról, hogy vkinek vmely örvendetes eseményben, előnyös, kedvező helyzetben legyen része.
készít	VERB	6070ac2c19cad2110a6edc9c@6070ac2c19cad2110a6edc9c-6	Készíti magát | készül, előkészül, felkészül vmire.
készít	VERB	6070ac2c19cad2110a6edc9c@6070ac2c19cad2110a6edc9c-7	Vmit (vhova) készít | vmely megfelelő helyre tesz, hogy kellő időben használható legyen.
készít	VERB	6070ac2c19cad2110a6edc9c@6070ac2c19cad2110a6edc9c-8	Vkit vmire készít | vmely alkalomra tanít, oktat; előkészít.
készítmény	NOUN	6070ac2c19cad2110a6edc9e@6070ac2c19cad2110a6edc9e-0	A készít (1) igével kifejezett cselekvés eredménye: olyan tárgy, mely vmely módon, vkinek a munkájával készült.
készítmény	NOUN	6070ac2c19cad2110a6edc9e@6070ac2c19cad2110a6edc9e-1	Gyári úton készített, gyártott gyógyszer v. tápszer.
készítő	NOUN	6070ac2c19cad2110a6edca1@6070ac2c19cad2110a6edca1-0	Általában az a személy, aki vmit készít (1) v. elkészített.
készítő	NOUN	6070ac2c19cad2110a6edca1@6070ac2c19cad2110a6edca1-1	Az az iparos v. üzem, főleg kisiparos v. kisüzem, aki, amely iparszerűen készít, gyárt vmit.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-0	Használati tárgy, készítmény, építmény, műalkotás egymás után átesik az előállításához szükséges munkálatokon.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-1	Vmiből készül | vmely anyagából v. vminek az anyagából feldolgozás útján lesz.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-2	Jelenség, esemény, rendezvény keletkezőben, alakulóban van, ill. a megtételéhez, megvalósításához v. létrehozásához szükséges intézkedések, tevékenységek folyamatban vannak.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-3	Műkedvelő előadás, meglepetés, nagy összecsapás, vihar készül; merénylet készül vki ellen; vhol valami készül | vmely közelebbről meghatározott helyen vmi történni fog.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-4	(Vmire, vmihez) készül | végrehajtja azokat az intézkedéseket, elvégzi azokat a tennivalókat, amelyek vminek az elkészítéséhez, véghezviteléhez v. vmely esemény fogadásához szükségesek; előzetes intézkedéseket, tennivalókat végrehajt.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-5	Vhova készül | vhova szándékozik menni, megteszi hozzá az előkészületeket.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-6	Vki v. vmi ellen v. vkire készül | vki ellen harcolni szándékozik, és ehhez elvégzi a szükséges teendőket.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-7	Szándékozik v. szeretne (vmit megtenni, végezni).
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-8	Vmit tenni készül | szándékban és állapota, helyzete szerint közel van ahhoz, hogy vmit megtegyen.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-9	Vmit tenni készül | közel van ahhoz, hogy vmely, az eddigitől különböző állapotba kerüljön; várható, hogy hamarosan vmi történik vele.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-10	Személy vmely előadáshoz, vizsgához v. szóbeli számonkéréshez komoly tanulmányokat végez v. tanulást folytat; tanul.
készül	VERB	6070ac2c19cad2110a6edca2@6070ac2c19cad2110a6edca2-11	Vminek készül | vmely hivatást, életpályát választ, és a hozzá szükséges tanulmányokkal foglalkozik.
készült	ADJ	6070ac2c19cad2110a6edca7@6070ac2c19cad2110a6edca7-0	Vmely anyagból, bizonyos módon készített dolog.
készült	ADJ	6070ac2c19cad2110a6edca7@6070ac2c19cad2110a6edca7-1	Olyan személy, aki (tanulással) kellő ismereteket, tudást szerzett.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-0	Olyan, aki v. ami késik, még nem érkezett meg v. még nem történt meg.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-1	A szükséges, a várt idő után történő, elkésve jelentkező, érkező.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-2	Az általában megszokott időpontnál utóbb történő.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-3	Olyan vendég, aki jóval a szokott idő után érkezik; kései.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-4	Későn született, kései gyermek.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-5	Jóval a kezdeti szakasz után levő s már a vége felé járó napszak, évszak.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-6	Az esti, éjjeli órákban történő.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-7	A vége felé járó, a végéhez közeledő életkor.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-8	A távoli jövendőben élő, levő, bekövetkező; kései.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-9	Múltbeli eseményhez viszonyítva: sok idő múlva utána következő, levő, történő.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-10	A szükséges, a várt idő után nem elég hamar v. éppen elkésve (van, történik vmi).
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-11	Késő van (volt) | az idő már az éjszaka felé közeledik (közeledett); (öreg) este van (volt) már.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-12	Késő van (volt) | vmely napszakban végzett cselekvés szokásos idejéhez viszonyítva kései (volt) az idő.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-13	Késő (volt) már az idő | (öreg) este van (volt).
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-14	Állítmányként v. állítmány névszói részeként, rendsz. a szófaji érték átmeneti jellegével.
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-15	későre jár (az idő) |
késő	ADJ	6070ac2c19cad2110a6edcb0@6070ac2c19cad2110a6edcb0-16	későre jár v. válik (az idő) | az este már jócskán (meglehetősen) előre haladt.
később	ADV	6070ac2c19cad2110a6edcb3@6070ac2c19cad2110a6edcb3-0	Hasonlításban: bizonyos (hosszabb v. rövidebb) idő múlva azután, (akihez, amihez hasonlítjuk).
később	ADV	6070ac2c19cad2110a6edcb3@6070ac2c19cad2110a6edcb3-1	A mostani időtől, időponttól számítva bizonyos idő múlva.
később	ADV	6070ac2c19cad2110a6edcb3@6070ac2c19cad2110a6edcb3-2	Legkésőbb | a megnevezett időpontot mint legtávolabbi határt tekintve.
később	ADV	6070ac2c19cad2110a6edcb3@6070ac2c19cad2110a6edcb3-3	Az ismert, szóban forgó cselekvés, történés után egy bizonyos idő múlva.
később	ADV	6070ac2c19cad2110a6edcb3@6070ac2c19cad2110a6edcb3-4	Későbbre | a mostani v. a szóban forgó idő(pont) utáni időre; vmely későbbi időre.
később	ADV	6070ac2c19cad2110a6edcb3@6070ac2c19cad2110a6edcb3-5	Ez az alma későbbre érik, mint a másik. Későbbről | a szóban forgó idő(pont) utáni időből, valamely későbbi időből.
később	ADV	6070ac2c19cad2110a6edcb3@6070ac2c19cad2110a6edcb3-6	Kései; későbbi. Ld. késő (I. 3a)
későbbi	ADJ	6070ac2c19cad2110a6edcb5@6070ac2c19cad2110a6edcb5-0	Később bekövetkező, megtörténő
későbbi	ADJ	6070ac2c19cad2110a6edcb5@6070ac2c19cad2110a6edcb5-1	Később sorra kerülő, fellépő, működni, cselekedni kezdő, később élő.
kétkamarás	ADJ	6070ac2c19cad2110a6edcdd@6070ac2c19cad2110a6edcdd-0	Két kamarából (1) álló törvényhozó testület.
kétkamarás	ADJ	6070ac2c19cad2110a6edcdd@6070ac2c19cad2110a6edcdd-1	Két pitvarból és két kamrából (3) álló szív.
kétnyelvű	ADJ	6070ac2c19cad2110a6edcf3@6070ac2c19cad2110a6edcf3-0	Két nyelven beszélő, két nyelvet (egyaránt) használó személy.
kétnyelvű	ADJ	6070ac2c19cad2110a6edcf3@6070ac2c19cad2110a6edcf3-1	Olyan közösség, amelynek tagjai két nyelven beszélnek.
kétnyelvű	ADJ	6070ac2c19cad2110a6edcf3@6070ac2c19cad2110a6edcf3-2	Két különböző nyelven írt; bilingvis.
kétnyelvű	ADJ	6070ac2c19cad2110a6edcf3@6070ac2c19cad2110a6edcf3-3	Kétnyelvű kiadás | vmely (irodalmi) műnek olyan kiadása, mely az eredeti szöveg mellett annak vmely más nyelvű fordítását is közli
kétnyelvű	ADJ	6070ac2c19cad2110a6edcf3@6070ac2c19cad2110a6edcf3-4	kétnyelvű szótár | olyan sz., mely egy nyelv szavait más nyelv szavaival magyarázza
kétoldalú	ADJ	6070ac2c19cad2110a6edcf8@6070ac2c19cad2110a6edcf8-0	Olyan tárgy, amelynek a szokásostól eltérően mindkét oldala (5) egyformán használható vmilyen célra.
kétoldalú	ADJ	6070ac2c19cad2110a6edcf8@6070ac2c19cad2110a6edcf8-1	Olyan dolog, tárgy, amelynek két oldala, szárnya (IV. 1) van.
kétoldalú	ADJ	6070ac2c19cad2110a6edcf8@6070ac2c19cad2110a6edcf8-2	Mindkét fél (I. 5) részéről megnyilvánuló, történő; viszonzott, kölcsönös.
kétoldalú	ADJ	6070ac2c19cad2110a6edcf8@6070ac2c19cad2110a6edcf8-3	Mindkét fél akaratából létrejött, közös jogi nyilatkozatukon alapuló, mindkettőjükre egyformán érvényes, kötelező jogügylet.
kétoldalú	ADJ	6070ac2c19cad2110a6edcf8@6070ac2c19cad2110a6edcf8-4	Két szempontot, körülményt mérlegelő, figyelembe vevő dolog, tevékenység, amelynek két lehetősége van.
kétségtelen	ADJ	6070ac2c19cad2110a6edd19@6070ac2c19cad2110a6edd19-0	Olyan tény, állítás, amelyhez nem fér kétség; teljesen bizonyos, megdönthetetlen.
kétségtelen	ADJ	6070ac2c19cad2110a6edd19@6070ac2c19cad2110a6edd19-1	Olyan dolog, aminek a bekövetkezése bizonyosra vehető.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-0	Az ember két felső végtagjának, ill. ezek vmelyikének a csuklótól az ujjak hegyéig terjedő, fogásra alakult része, gyak. a karokkal együtt.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-1	Kérges kéz; kidolgozott kéz; gyors, ügyes kéz; a keze írása; durvul a keze; gyors a keze; könnyű keze van; lyukas a keze; nehéz keze van; rááll v. rájár a keze vmire, vmely munkára; a maga keze után v. a (két) keze munkája után él | fizikai munkával tartja el magát
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-2	kisír vmi vkinek a kezéből; átmegy vkinek a kezén; elcsúszik vkinek a kezén; megfordult vkinek a kezén; két kézre fog | eszközt mind a két kezével megfog
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-3	vmi kezére áll vkinek; alig bírja a kezét; összedugja (a) kezét; vkinek a kezét vezeti; kézzel (szed, rak, válogat); két kézzel | átvitt értelemben is örömmel, szívesen
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-4	Könnyen v. hamar eljár a keze; hirtelen keze van; fegyvert ad a kezébe vmi | támadásra, harcra indítja vmi
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-5	kiüti a kezéből a fegyvert | átvitt értelemben is elveszi tőle a támadás v. védekezés lehetőségét
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-6	nekiszalad a kezének; kezet emel vkire, vmire; ütésre emeli a kezét; felemeli a kezét vkire; vkire (rá)teszi a kezét | tettleg bántalmazza
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-7	ökölbe szorítja a kezét; puszta, meztelen kézzel (védekezik); fegyveres kézzel támad vkire; fel a keze(ke)t v. a kezekkel | add meg magad!
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-8	le a keze(ke)t v. le a kezekkel | ne bánts(d), ne merj (merjetek) v. ne merd (merjétek) bántani!
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-9	Reszket a keze | félelmében, izgalmában
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-10	ökölbe szorul a keze; fejét kezébe támasztja | bánatában, töprengésében, levert hangulatban v. fizikai fájdalom miatt
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-11	Ez a testrész mint a munkavégzés v. általában a cselekvés eszköze.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-12	arcát kezébe temeti; kezét dörzsöli; kezét imára, könyörgésre kulcsolja; kezét morzsolja; összecsapja a kezét | csodálkozásában, meglepetésében
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-13	összeteszi, összekulcsolja a (két) kezét v. kezeit | imára v. rimánkodásra
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-14	vkinek a kezét szorongatja | öröme, szeretete jeléül
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-15	szívére a kezét; áldólag terjeszti kezét vki fölé; áldólag teszi a kezét vkire; kezét töri; kezét tördeli; összekulcsolt v. összetett kézzel v. kezekkel kér vkit; ökölbe szorított kézzel tűr; legyint a kezével | annak jeléül, hogy nem törődik a dologgal, nem tart fontosnak vmit, v. lemond vmiről.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-16	Kéz a kézben | baráti egyetértésben; szövetkezve
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-17	itt a kezem; belecsap vkinek a kezébe; kezet ad vkinek; kezet ad vkinek vmire; kezet rá!; kezet csap; kezet fog vkivel; kezet foghatnak | (gyak.)
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-18	fogjunk kezet | tartsunk össze
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-19	megrázza vkinek a kezét; keményen megszorítja vkinek a kezét; kezet nyújt vkinek | üdvözlésre
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-20	Kézből | kártyajátékban az osztásnál, ill. némely játékban az osztás első szakaszában kapott lapokból (mond be vmit).
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-21	Állandósult szókapcsolatokban: ez a testrész mint az ütés, bántalmazás, támadás v. védekezés eszköze.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-22	Állandósult szókapcsolatokban: ez a testrész mint vmely tudattartalom, lelkiállapot ösztönös v. szándékos kifejezője.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-23	Állandósult szókapcsolatokban: a jobb kéz mint a barátság, egyezség, szövetség megpecsételésének v. üdvözlésnek a jelképes eszköze.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-24	Bal kéz; jobb kéz; suta kéz; hosszú, keskeny, vékony kéz; csontos, sovány kéz; sima kéz; rövid, széles, vastag kéz; hájas, kövér, tömött kéz; béna kéz; kacska kéz; zsugorodott kéz; a kéz feje ; a kéz háta ; keze szára; a kéz alakja, formája, nagysága; a kéz bütykei ; a kéz érintése; a kéz tördelése ; gyűlik a keze; jár a keze; lehull vkinek a keze; piszkos, szurtos, tintás a keze; fáj, fázik, izzad, reszket a keze; remeg a keze; kezébe ad, tesz vkinek vmit; egyik (ember) a másik kezébe adja a kilincset | egymás után folyvást mennek vkihez, vhova
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-25	vkinek a saját kezébe | neki magának (adandó át vmely küldemény)
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-26	benyújtja; kezet csókol vkinek | főleg nőnek megtisztelő üdvözlésképpen
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-27	nyújtogatja a kezét; összefogja a kezét; kezét összefonja; összerakja a kezét; összeteszi a kezét; ráteszi a kezét vkire, vmire | bántalmaz vkit erőszakosan birtokába veszi
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-28	Némely szókapcsolatban: a munkát végző, dolgozó v. általában a cselekvő személy.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-29	érdemes vkinek a kezére | é. arra, hogy vki feleségül menjen hozzá
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-30	elnyeri, megkapja vkinek a kezét | elnyeri, megkapja feleségül
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-31	megkéri vkinek a kezét; ideígéri a kezét; a kezét (oda)ígéri vkinek | megígéri vkinek, hogy feleségül megy hozzá; (oda)
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-32	Néhány szókapcsolatban: házasságkötésben a nő személyének jelképeként.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-33	Fekete kéz; szűz kéz; dolgos, munkás, serény kezek; ártó, bűnös, gonosztevő kezek; vkinek a jobb keze | legjobb (alárendelt) munkatársa; segítőtárs
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-34	jó, rossz kézbe v. kezekbe kerül; jó, rossz, biztos kézben v. kezekben van; kézben van vmi | vkinél van, épp használják v. csinálják
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-35	sok kézen megy keresztül | sok személynek van vele dolga, sokaknál megfordul
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-36	jó kézre v. kezekre bíz; kézről kézre jár, megy, vándorol vmi v. kézről kézre adnak vmit, vkit | egyik ember a másiknak adja vagy engedi át, hogy megnézze, csináljon vele vmit, ill. beszélgessen vele
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-37	kéztől ad vkinek (vmit) | ő maga adja oda neki, nem engedi, hogy az tetszés szerint vegyen
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-38	kéztől kap, vár vmit | megvárja, míg odaadják.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-39	Vkinek a kezéért eseng, vkinek a kezére pályázik | nőül kér vkit
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-40	Állandósult szókapcsolatokban: a munka v. általában a cselekvés, a tett jelképeként.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-41	kezét vérrel mocskolja be; szabad kezet nyer vmiben | megengedik, hogy belátása szerint cselekedjék vmely ügyben, vmely területen
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-42	szabad kezet tart fenn magának | bizonyos tekintetben magának tartja fenn a kezdeményezést v. döntést
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-43	árva lesz a kezétől vki | vki apjának v. anyjának, ill. szüleinek a halálát okozza.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-44	Mindent a szemnek, semmit a kéznek | csak nézni szabad vmit, vkit, de hozzányúlni nem.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-45	Anyai kéz nélkül nő fel | anyai gondviselés nélkül nő fel
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-46	megfordul vkinek a keze alatt; kéz alá v. kézbe vesz vkit | irányítani, fegyelmezni akarja
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-47	vkinek a keze alá v. kezébe kerül | irányítása, felügyelete alá k.
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-48	vki kikerül vkinek a keze alól v. vkinek a kezéből; elfolyik a keze között a pénz; szétfolyik a pénz a kezében; kezéhez békül; vmi elfogy, eltűnik vkinek a kezén | rosszul v. hűtlenül gazdálkodik vmivel
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-49	kezén hord vkit | gondja van rá
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-50	kezén van vkinek vmi | gondjaira van bízva
kéz	NOUN	6070ac2c19cad2110a6edd2c@6070ac2c19cad2110a6edd2c-51	Állandósult szókapcsolatokban: a gondviselés, gondozás, irányítás, nevelés, felügyelet jelképeként.
